entry_id,period,effective_date,posting_date,debit_account,credit_account,amount_minor,amount,memo,vendor,customer,source_document_id,transaction_id,entry_type,category
JE-HAP-2026-05-1689,2026-05,2026-05-20,2026-05-20,6000-Operating,1000-Cash,6110,61.1,usage overage block 2026-05,CrowdStrike,,HAP-2026-05-1689,HAP-2026-05-1689,historical_ap,volume_opex
JE-HAP-2026-05-1690,2026-05,2026-05-20,2026-05-20,6000-Operating,1000-Cash,1080121,10801.21,premium support 2026-05,Northline Fab Group,,HAP-2026-05-1690,HAP-2026-05-1690,historical_ap,volume_opex
JE-HAP-2026-05-1691,2026-05,2026-05-20,2026-05-20,6000-Operating,1000-Cash,30932,309.32,warehouse consumables 2026-05,FedEx,,HAP-2026-05-1691,HAP-2026-05-1691,historical_ap,volume_opex
JE-HAP-2026-05-1692,2026-05,2026-05-20,2026-05-20,6000-Operating,1000-Cash,12143,121.43,security monitoring hosts 2026-05,Pagaya Coffee Service,,HAP-2026-05-1692,HAP-2026-05-1692,historical_ap,volume_opex
JE-HAP-2026-05-1693,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,42504,425.04,warehouse consumables 2026-05,Northline Fab Group,,HAP-2026-05-1693,HAP-2026-05-1693,historical_ap,volume_opex
JE-HAP-2026-05-1694,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,2565,25.65,security monitoring hosts 2026-05,FedEx,,HAP-2026-05-1694,HAP-2026-05-1694,historical_ap,volume_opex
JE-HAP-2026-05-1695,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,6176,61.76,usage overage block 2026-05,Pagaya Coffee Service,,HAP-2026-05-1695,HAP-2026-05-1695,historical_ap,volume_opex
JE-HAP-2026-05-1696,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,1080187,10801.87,premium support 2026-05,Stripe Processing,,HAP-2026-05-1696,HAP-2026-05-1696,historical_ap,volume_opex
JE-HAP-2026-05-1697,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,30998,309.98,warehouse consumables 2026-05,Boston Edison Steam,,HAP-2026-05-1697,HAP-2026-05-1697,historical_ap,volume_opex
JE-HAP-2026-05-1698,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,12209,122.09,security monitoring hosts 2026-05,Linear App,,HAP-2026-05-1698,HAP-2026-05-1698,historical_ap,volume_opex
JE-HAP-2026-05-1699,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,1720,17.2,usage overage block 2026-05,Amazon Web Services,,HAP-2026-05-1699,HAP-2026-05-1699,historical_ap,volume_opex
JE-HAP-2026-05-1700,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,540231,5402.31,premium support 2026-05,Datadog,,HAP-2026-05-1700,HAP-2026-05-1700,historical_ap,volume_opex
JE-HAP-2026-05-1701,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,19492,194.92,warehouse consumables 2026-05,Hartford Insurance,,HAP-2026-05-1701,HAP-2026-05-1701,historical_ap,volume_opex
JE-HAP-2026-05-1702,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,8400,84.0,security monitoring hosts 2026-05,Harbor Electric,,HAP-2026-05-1702,HAP-2026-05-1702,historical_ap,volume_opex
JE-HAP-2026-05-1703,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,13511,135.11,usage overage block 2026-05,Freightline Logistics,,HAP-2026-05-1703,HAP-2026-05-1703,historical_ap,volume_opex
JE-HAP-2026-05-1704,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,1980022,19800.22,premium support 2026-05,Notion Labs,,HAP-2026-05-1704,HAP-2026-05-1704,historical_ap,volume_opex
JE-HAP-2026-05-1705,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,1533,15.33,usage overage block 2026-05,Harbor Electric,,HAP-2026-05-1705,HAP-2026-05-1705,historical_ap,volume_opex
JE-HAP-2026-05-1706,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,540044,5400.44,premium support 2026-05,Freightline Logistics,,HAP-2026-05-1706,HAP-2026-05-1706,historical_ap,volume_opex
JE-HAP-2026-05-1707,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,19305,193.05,warehouse consumables 2026-05,Notion Labs,,HAP-2026-05-1707,HAP-2026-05-1707,historical_ap,volume_opex
JE-HAP-2026-05-1708,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,8466,84.66,security monitoring hosts 2026-05,Zoom Video,,HAP-2026-05-1708,HAP-2026-05-1708,historical_ap,volume_opex
JE-HAP-2026-05-1709,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,13577,135.77,usage overage block 2026-05,Helios Hardware Supply,,HAP-2026-05-1709,HAP-2026-05-1709,historical_ap,volume_opex
JE-HAP-2026-05-1710,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,1980088,19800.88,premium support 2026-05,ADP,,HAP-2026-05-1710,HAP-2026-05-1710,historical_ap,volume_opex
JE-HAP-2026-05-1711,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,7799,77.99,warehouse consumables 2026-05,CleanRoom Janitorial,,HAP-2026-05-1711,HAP-2026-05-1711,historical_ap,volume_opex
JE-HAP-2026-05-1712,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,4910,49.1,security monitoring hosts 2026-05,Adyen NV,,HAP-2026-05-1712,HAP-2026-05-1712,historical_ap,volume_opex
JE-HAP-2026-05-1713,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,9121,91.21,usage overage block 2026-05,Carta,,HAP-2026-05-1713,HAP-2026-05-1713,historical_ap,volume_opex
JE-HAP-2026-05-1714,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,1440132,14401.32,premium support 2026-05,Acme Supplies,,HAP-2026-05-1714,HAP-2026-05-1714,historical_ap,volume_opex
JE-HAP-2026-05-1715,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,38643,386.43,warehouse consumables 2026-05,Northline Fabrication,,HAP-2026-05-1715,HAP-2026-05-1715,historical_ap,volume_opex
JE-HAP-2026-05-1716,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,1354,13.54,security monitoring hosts 2026-05,Slack Technologies,,HAP-2026-05-1716,HAP-2026-05-1716,historical_ap,volume_opex
JE-HAP-2026-05-1717,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,7865,78.65,warehouse consumables 2026-05,Acme Supplies,,HAP-2026-05-1717,HAP-2026-05-1717,historical_ap,volume_opex
JE-HAP-2026-05-1718,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,4976,49.76,security monitoring hosts 2026-05,Northline Fabrication,,HAP-2026-05-1718,HAP-2026-05-1718,historical_ap,volume_opex
JE-HAP-2026-05-1719,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,9187,91.87,usage overage block 2026-05,Slack Technologies,,HAP-2026-05-1719,HAP-2026-05-1719,historical_ap,volume_opex
JE-HAP-2026-05-1720,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,1440198,14401.98,premium support 2026-05,Orbit Analytics,,HAP-2026-05-1720,HAP-2026-05-1720,historical_ap,volume_opex
JE-HAP-2026-05-1721,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,38709,387.09,warehouse consumables 2026-05,Lindholm & Ruiz LLP,,HAP-2026-05-1721,HAP-2026-05-1721,historical_ap,volume_opex
JE-HAP-2026-05-1722,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,1420,14.2,security monitoring hosts 2026-05,Lenovo,,HAP-2026-05-1722,HAP-2026-05-1722,historical_ap,volume_opex
JE-HAP-2026-05-1723,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,4731,47.31,usage overage block 2026-05,Snowflake,,HAP-2026-05-1723,HAP-2026-05-1723,historical_ap,volume_opex
JE-HAP-2026-05-1724,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,900242,9002.42,premium support 2026-05,Atlassian,,HAP-2026-05-1724,HAP-2026-05-1724,historical_ap,volume_opex
JE-HAP-2026-05-1725,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,26950,269.5,warehouse consumables 2026-05,Harbor Power & Light,,HAP-2026-05-1725,HAP-2026-05-1725,historical_ap,volume_opex
JE-HAP-2026-05-1726,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,10811,108.11,security monitoring hosts 2026-05,WeWork Cambridge,,HAP-2026-05-1726,HAP-2026-05-1726,historical_ap,volume_opex
JE-HAP-2026-05-1727,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,16522,165.22,usage overage block 2026-05,Kendall Square Parking,,HAP-2026-05-1727,HAP-2026-05-1727,historical_ap,volume_opex
JE-HAP-2026-05-1728,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,360033,3600.33,premium support 2026-05,DocuSign,,HAP-2026-05-1728,HAP-2026-05-1728,historical_ap,volume_opex
JE-HAP-2026-05-1729,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,4544,45.44,usage overage block 2026-05,WeWork Cambridge,,HAP-2026-05-1729,HAP-2026-05-1729,historical_ap,volume_opex
JE-HAP-2026-05-1730,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,900055,9000.55,premium support 2026-05,Kendall Square Parking,,HAP-2026-05-1730,HAP-2026-05-1730,historical_ap,volume_opex
JE-HAP-2026-05-1731,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,27016,270.16,warehouse consumables 2026-05,DocuSign,,HAP-2026-05-1731,HAP-2026-05-1731,historical_ap,volume_opex
JE-HAP-2026-05-1732,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,10877,108.77,security monitoring hosts 2026-05,Gusto Payroll,,HAP-2026-05-1732,HAP-2026-05-1732,historical_ap,volume_opex
JE-HAP-2026-05-1733,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,16588,165.88,usage overage block 2026-05,Acme Supplies LLC,,HAP-2026-05-1733,HAP-2026-05-1733,historical_ap,volume_opex
JE-HAP-2026-05-1734,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,360099,3600.99,premium support 2026-05,Office Depot,,HAP-2026-05-1734,HAP-2026-05-1734,historical_ap,volume_opex
JE-HAP-2026-05-1735,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,15510,155.1,warehouse consumables 2026-05,Figma,,HAP-2026-05-1735,HAP-2026-05-1735,historical_ap,volume_opex
JE-HAP-2026-05-1736,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,7321,73.21,security monitoring hosts 2026-05,Cambridge Properties,,HAP-2026-05-1736,HAP-2026-05-1736,historical_ap,volume_opex
JE-HAP-2026-05-1737,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,12132,121.32,usage overage block 2026-05,GitHub,,HAP-2026-05-1737,HAP-2026-05-1737,historical_ap,volume_opex
JE-HAP-2026-05-1738,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,1800143,18001.43,premium support 2026-05,Misc Supplies,,HAP-2026-05-1738,HAP-2026-05-1738,historical_ap,volume_opex
JE-HAP-2026-05-1739,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,4004,40.04,warehouse consumables 2026-05,Okta,,HAP-2026-05-1739,HAP-2026-05-1739,historical_ap,volume_opex
JE-HAP-2026-05-1740,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,3765,37.65,security monitoring hosts 2026-05,Cloudflare,,HAP-2026-05-1740,HAP-2026-05-1740,historical_ap,volume_opex
JE-HAP-2026-05-1741,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,15576,155.76,warehouse consumables 2026-05,Misc Supplies,,HAP-2026-05-1741,HAP-2026-05-1741,historical_ap,volume_opex
JE-HAP-2026-05-1742,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,7387,73.87,security monitoring hosts 2026-05,Okta,,HAP-2026-05-1742,HAP-2026-05-1742,historical_ap,volume_opex
JE-HAP-2026-05-1743,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,12198,121.98,usage overage block 2026-05,Cloudflare,,HAP-2026-05-1743,HAP-2026-05-1743,historical_ap,volume_opex
JE-HAP-2026-05-1744,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,1800209,18002.09,premium support 2026-05,Staples Business Advantage,,HAP-2026-05-1744,HAP-2026-05-1744,historical_ap,volume_opex
JE-HAP-2026-05-1745,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,4070,40.7,warehouse consumables 2026-05,Comcast Business,,HAP-2026-05-1745,HAP-2026-05-1745,historical_ap,volume_opex
JE-HAP-2026-05-1746,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,3831,38.31,security monitoring hosts 2026-05,HubSpot,,HAP-2026-05-1746,HAP-2026-05-1746,historical_ap,volume_opex
JE-HAP-2026-05-1747,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,7742,77.42,usage overage block 2026-05,Palo Alto Networks,,HAP-2026-05-1747,HAP-2026-05-1747,historical_ap,volume_opex
JE-HAP-2026-05-1748,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,1260000,12600.0,premium support 2026-05,Vanta,,HAP-2026-05-1748,HAP-2026-05-1748,historical_ap,volume_opex
JE-HAP-2026-05-1749,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,34661,346.61,warehouse consumables 2026-05,Acme Supply Co.,,HAP-2026-05-1749,HAP-2026-05-1749,historical_ap,volume_opex
JE-HAP-2026-05-1750,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,13222,132.22,security monitoring hosts 2026-05,Helios Hardware,,HAP-2026-05-1750,HAP-2026-05-1750,historical_ap,volume_opex
JE-HAP-2026-05-1751,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,3033,30.33,usage overage block 2026-05,Google Cloud,,HAP-2026-05-1751,HAP-2026-05-1751,historical_ap,volume_opex
JE-HAP-2026-05-1752,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,720044,7200.44,premium support 2026-05,Dell Technologies,,HAP-2026-05-1752,HAP-2026-05-1752,historical_ap,volume_opex
JE-HAP-2026-05-1753,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,7555,75.55,usage overage block 2026-05,Helios Hardware,,HAP-2026-05-1753,HAP-2026-05-1753,historical_ap,volume_opex
JE-HAP-2026-05-1754,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,1260066,12600.66,premium support 2026-05,Google Cloud,,HAP-2026-05-1754,HAP-2026-05-1754,historical_ap,volume_opex
JE-HAP-2026-05-1755,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,34727,347.27,warehouse consumables 2026-05,Dell Technologies,,HAP-2026-05-1755,HAP-2026-05-1755,historical_ap,volume_opex
JE-HAP-2026-05-1756,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,13288,132.88,security monitoring hosts 2026-05,Shadow Vendor LLC,,HAP-2026-05-1756,HAP-2026-05-1756,historical_ap,volume_opex
JE-HAP-2026-05-1757,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,3099,30.99,usage overage block 2026-05,Twilio,,HAP-2026-05-1757,HAP-2026-05-1757,historical_ap,volume_opex
JE-HAP-2026-05-1758,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,720110,7201.1,premium support 2026-05,CrowdStrike,,HAP-2026-05-1758,HAP-2026-05-1758,historical_ap,volume_opex
JE-HAP-2026-05-1759,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,23221,232.21,warehouse consumables 2026-05,Northline Fab Group,,HAP-2026-05-1759,HAP-2026-05-1759,historical_ap,volume_opex
JE-HAP-2026-05-1760,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,9732,97.32,security monitoring hosts 2026-05,FedEx,,HAP-2026-05-1760,HAP-2026-05-1760,historical_ap,volume_opex
JE-HAP-2026-05-1761,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,15143,151.43,usage overage block 2026-05,Pagaya Coffee Service,,HAP-2026-05-1761,HAP-2026-05-1761,historical_ap,volume_opex
JE-HAP-2026-05-1762,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,180154,1801.54,premium support 2026-05,Stripe Processing,,HAP-2026-05-1762,HAP-2026-05-1762,historical_ap,volume_opex
JE-HAP-2026-05-1763,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,11715,117.15,warehouse consumables 2026-05,Boston Edison Steam,,HAP-2026-05-1763,HAP-2026-05-1763,historical_ap,volume_opex
JE-HAP-2026-05-1764,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,6176,61.76,security monitoring hosts 2026-05,Linear App,,HAP-2026-05-1764,HAP-2026-05-1764,historical_ap,volume_opex
JE-HAP-2026-05-1765,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,23287,232.87,warehouse consumables 2026-05,Stripe Processing,,HAP-2026-05-1765,HAP-2026-05-1765,historical_ap,volume_opex
JE-HAP-2026-05-1766,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,9798,97.98,security monitoring hosts 2026-05,Boston Edison Steam,,HAP-2026-05-1766,HAP-2026-05-1766,historical_ap,volume_opex
JE-HAP-2026-05-1767,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,15209,152.09,usage overage block 2026-05,Linear App,,HAP-2026-05-1767,HAP-2026-05-1767,historical_ap,volume_opex
JE-HAP-2026-05-1768,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,180220,1802.2,premium support 2026-05,Amazon Web Services,,HAP-2026-05-1768,HAP-2026-05-1768,historical_ap,volume_opex
JE-HAP-2026-05-1769,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,11781,117.81,warehouse consumables 2026-05,Datadog,,HAP-2026-05-1769,HAP-2026-05-1769,historical_ap,volume_opex
JE-HAP-2026-05-1770,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,6242,62.42,security monitoring hosts 2026-05,Hartford Insurance,,HAP-2026-05-1770,HAP-2026-05-1770,historical_ap,volume_opex
JE-HAP-2026-05-1771,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,10500,105.0,usage overage block 2026-05,Harbor Electric,,HAP-2026-05-1771,HAP-2026-05-1771,historical_ap,volume_opex
JE-HAP-2026-05-1772,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,1620011,16200.11,premium support 2026-05,Freightline Logistics,,HAP-2026-05-1772,HAP-2026-05-1772,historical_ap,volume_opex
JE-HAP-2026-05-1773,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,42372,423.72,warehouse consumables 2026-05,Notion Labs,,HAP-2026-05-1773,HAP-2026-05-1773,historical_ap,volume_opex
JE-HAP-2026-05-1774,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,2433,24.33,security monitoring hosts 2026-05,Zoom Video,,HAP-2026-05-1774,HAP-2026-05-1774,historical_ap,volume_opex
JE-HAP-2026-05-1775,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,6044,60.44,usage overage block 2026-05,Helios Hardware Supply,,HAP-2026-05-1775,HAP-2026-05-1775,historical_ap,volume_opex
JE-HAP-2026-05-1776,2026-05,2026-05-27,2026-05-27,6000-Operating,1000-Cash,1080055,10800.55,premium support 2026-05,ADP,,HAP-2026-05-1776,HAP-2026-05-1776,historical_ap,volume_opex
JE-HAP-2026-05-1777,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,10566,105.66,usage overage block 2026-05,Zoom Video,,HAP-2026-05-1777,HAP-2026-05-1777,historical_ap,volume_opex
JE-HAP-2026-05-1778,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,1620077,16200.77,premium support 2026-05,Helios Hardware Supply,,HAP-2026-05-1778,HAP-2026-05-1778,historical_ap,volume_opex
JE-HAP-2026-05-1779,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,42438,424.38,warehouse consumables 2026-05,ADP,,HAP-2026-05-1779,HAP-2026-05-1779,historical_ap,volume_opex
JE-HAP-2026-05-1780,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,2499,24.99,security monitoring hosts 2026-05,CleanRoom Janitorial,,HAP-2026-05-1780,HAP-2026-05-1780,historical_ap,volume_opex
JE-HAP-2026-05-1781,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,6110,61.1,usage overage block 2026-05,Adyen NV,,HAP-2026-05-1781,HAP-2026-05-1781,historical_ap,volume_opex
JE-HAP-2026-05-1782,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,1080121,10801.21,premium support 2026-05,Carta,,HAP-2026-05-1782,HAP-2026-05-1782,historical_ap,volume_opex
JE-HAP-2026-05-1783,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,30932,309.32,warehouse consumables 2026-05,Acme Supplies,,HAP-2026-05-1783,HAP-2026-05-1783,historical_ap,volume_opex
JE-HAP-2026-05-1784,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,12143,121.43,security monitoring hosts 2026-05,Northline Fabrication,,HAP-2026-05-1784,HAP-2026-05-1784,historical_ap,volume_opex
JE-HAP-2026-05-1785,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,1654,16.54,usage overage block 2026-05,Slack Technologies,,HAP-2026-05-1785,HAP-2026-05-1785,historical_ap,volume_opex
JE-HAP-2026-05-1786,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,540165,5401.65,premium support 2026-05,Orbit Analytics,,HAP-2026-05-1786,HAP-2026-05-1786,historical_ap,volume_opex
JE-HAP-2026-05-1787,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,19426,194.26,warehouse consumables 2026-05,Lindholm & Ruiz LLP,,HAP-2026-05-1787,HAP-2026-05-1787,historical_ap,volume_opex
JE-HAP-2026-05-1788,2026-05,2026-05-28,2026-05-28,6000-Operating,1000-Cash,8587,85.87,security monitoring hosts 2026-05,Lenovo,,HAP-2026-05-1788,HAP-2026-05-1788,historical_ap,volume_opex
JE-HAP-2026-05-1789,2026-05,2026-05-29,2026-05-29,6000-Operating,1000-Cash,30998,309.98,warehouse consumables 2026-05,Orbit Analytics,,HAP-2026-05-1789,HAP-2026-05-1789,historical_ap,volume_opex
JE-HAP-2026-05-1790,2026-05,2026-05-29,2026-05-29,6000-Operating,1000-Cash,12209,122.09,security monitoring hosts 2026-05,Lindholm & Ruiz LLP,,HAP-2026-05-1790,HAP-2026-05-1790,historical_ap,volume_opex
JE-HAP-2026-05-1791,2026-05,2026-05-29,2026-05-29,6000-Operating,1000-Cash,1720,17.2,usage overage block 2026-05,Lenovo,,HAP-2026-05-1791,HAP-2026-05-1791,historical_ap,volume_opex
JE-HAP-2026-05-1792,2026-05,2026-05-29,2026-05-29,6000-Operating,1000-Cash,540231,5402.31,premium support 2026-05,Snowflake,,HAP-2026-05-1792,HAP-2026-05-1792,historical_ap,volume_opex
JE-HAP-2026-05-1793,2026-05,2026-05-29,2026-05-29,6000-Operating,1000-Cash,19492,194.92,warehouse consumables 2026-05,Atlassian,,HAP-2026-05-1793,HAP-2026-05-1793,historical_ap,volume_opex
JE-HAP-2026-05-1794,2026-05,2026-05-29,2026-05-29,6000-Operating,1000-Cash,8400,84.0,security monitoring hosts 2026-05,Harbor Power & Light,,HAP-2026-05-1794,HAP-2026-05-1794,historical_ap,volume_opex
JE-HAP-2026-05-1795,2026-05,2026-05-29,2026-05-29,6000-Operating,1000-Cash,13511,135.11,usage overage block 2026-05,WeWork Cambridge,,HAP-2026-05-1795,HAP-2026-05-1795,historical_ap,volume_opex
JE-HAP-2026-05-1796,2026-05,2026-05-29,2026-05-29,6000-Operating,1000-Cash,1980022,19800.22,premium support 2026-05,Kendall Square Parking,,HAP-2026-05-1796,HAP-2026-05-1796,historical_ap,volume_opex
JE-HAP-2026-05-1797,2026-05,2026-05-29,2026-05-29,6000-Operating,1000-Cash,7733,77.33,warehouse consumables 2026-05,DocuSign,,HAP-2026-05-1797,HAP-2026-05-1797,historical_ap,volume_opex
JE-HAP-2026-05-1798,2026-05,2026-05-29,2026-05-29,6000-Operating,1000-Cash,4844,48.44,security monitoring hosts 2026-05,Gusto Payroll,,HAP-2026-05-1798,HAP-2026-05-1798,historical_ap,volume_opex
